"Site.Name","Year","pJan","pFeb","pMar","pApr","pMay","pJun","pJul","pAug","pSep","pOct","pNov","pDec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","grow.seas","pfall","winter","spring","summer"
"Oak Openings Toledo",1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.88615640997871,-2.70945404904817,5.37700010256207,16.7085040659054,23.126048885868,30.368060664129,30.388184635677,30.5644828108953,27.4407867481809,14.2131115074521,8.35779621124268,3.18032995899328,28.37751274895,NA,NA,15.0705176847785,30.4402427035671
"Savannah River",1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3073895224324,9.74990381437682,19.0649787969796,23.4202727254882,27.3610018332554,32.8747505877574,32.2893149651578,32.0298064927175,31.9162884195195,24.1120983033826,18.9448924741807,14.9053456887077,31.2942324596815,NA,NA,23.2820844519077,32.3979573485442
"Valles Caldera Lower",1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341395745467444,-0.127170266705414,7.08544389528419,12.819969624474,15.64935137585,20.337905927491,21.4442780456684,21.4847022570015,20.6949464335235,12.814899224722,4.43992344870246,0.355144241722788,19.9222368079069,NA,NA,11.8515882985361,21.0889620767203
"Valles Caldera Upper",1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51760460190471,-2.06678401181486,5.21332774246149,10.6479948139443,13.3575129965037,18.0848262486276,19.1189545540568,19.1891187810017,18.4675899804782,10.9135541381599,2.77872300929906,-1.20349727306418,17.6436005121336,NA,NA,9.73961185096983,18.797633194562
"Willow Creek",1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.48492929560029,-5.84407410992682,0.904544352891746,14.1488365158645,20.0189257820082,25.0859401731668,25.8652526202424,24.8386360946655,22.0462528304045,9.44793338784429,2.499912652043,-2.56083783124731,23.5710015000975,NA,NA,11.6907688835881,25.2632762960249
"Austin Cary FL",1896,19.7982992391487,15.6929152312683,24.1937833511014,25.7277514468409,29.8442103504057,33.1952621115553,32.9148982731928,32.9718677932896,30.8366171009478,26.695441943571,22.161296327758,18.5108710498106,17.9122453854507,19.6697315098713,23.2510318533885,27.876298227812,32.0392554580451,31.8642072663501,33.0170563629533,33.3688888663003,30.9430096238722,26.4076815861048,24.8754228134338,17.9201345102649,32.2464835155042,26.5644517907589,18.6976159817109,27.7221951797485,32.7500508318679
"Duke Hardwood",1896,8.55260884778515,4.95889710141309,14.8452670964394,20.0129330481669,24.0404527322223,31.2691716410013,30.3650227101968,31.0405991706146,31.2423649783178,20.8530299676433,15.8674544419503,11.2666441713909,8.50854060326343,11.6255260262997,14.9066608379598,24.1816202942704,29.7210683375684,29.5213437441113,31.4143098801984,32.8572757306132,28.4515225468472,20.4559153487864,19.3560610634056,9.92092322435816,30.3931040478677,22.6542831293038,10.466903600318,22.9364498232662,31.2643097849743
"Duke Loblolly",1896,8.55635119355815,4.95827868664248,14.8520031043438,20.0131593994705,24.042209573739,31.2712964264182,30.3643650361874,31.0399263480066,31.2387138850974,20.8515754889921,15.8775193281737,11.2768418337147,8.51009503842978,11.6262596738764,14.9148663695071,24.1809714255423,29.7201603002396,29.5231791543535,31.4179979149895,32.8513125314191,28.4526546079596,20.4557193349627,19.3590458799729,9.93384875140404,30.3930609017923,22.6559362340877,10.4710655153403,22.938666031763,31.264163200254
"Florida Plantation",1896,19.8434126005023,15.6791803011622,24.2363590022457,25.8226306212668,29.8654059142548,33.0170341576851,32.7461985334901,32.8402551863229,30.7328950061908,26.6460128665244,22.1984182627165,18.4832827204904,17.9402370159692,19.7237775788249,23.3593979596754,27.9758476576653,32.0008431069446,31.7959211680769,32.8101689298329,33.2216363026538,30.837126973524,26.3973888976028,24.896004865787,17.8970150676258,32.1331392962064,26.5257753784772,18.7157657717615,27.7786962414284,32.6092421335212
"Harvard",1896,-1.58177586965913,-2.09775510043287,2.36198655584441,11.4031191454779,20.6441697725493,25.1615482009793,24.0423295985923,25.3029423379943,22.6328504538595,11.1583009274284,7.93792824806799,2.72302746288098,-3.25348794886208,-0.878074607595335,1.5630142743671,14.2012115642267,21.4960532920932,22.7838860176936,25.8355700142991,25.1877800705676,19.1454790925829,10.5870946829337,8.86640890488142,-0.867709672689067,22.8897536974473,13.9096932097853,-0.469511697858812,12.4200930435623,24.6024120341868
"Howland",1896,-2.75685370993064,-2.97461528687946,1.76620552961304,11.6587585186644,20.6648579143837,25.4651603226377,25.9614030839147,24.98103075826,22.4937612470879,11.9422802264229,7.80319032357792,1.50572711001337,-4.73367288987226,-2.419625711375,1.84098395398819,11.9219562584614,20.5852680758508,23.8217021416815,26.7180968458208,24.647733170676,19.0244540675671,11.5742357681012,6.4619871865278,-2.23127360141224,22.9594508603192,14.0797439323629,-1.8825238304113,11.4494027627668,25.0625107193928
"Michigan AmerifluxTower",1896,-4.94558071395331,-5.97990723733011,-0.855168223146857,11.8166265721498,20.0094826007967,26.4924111096869,25.8344063474171,24.586494544693,22.3458461844082,10.3173806421906,4.31112827741798,0.198236187736135,-2.97023398169736,-2.47286882614449,-0.473167102006711,13.2735369164474,22.2729743689814,25.4164826211955,25.9709480539918,25.2993158670715,17.5378195952842,11.6279472798762,4.49114950969452,-0.146541004319993,23.2995081013049,12.3247850346723,-1.74828887336857,11.6911147278074,25.5622488474196
"Michigan Facet Site",1896,-4.96013401894596,-6.00201089231829,-0.869786666221318,11.8198291215631,20.0132930648727,26.5094424045973,25.8363723296322,24.5935817656989,22.346201741916,10.314986726392,4.31260517250103,0.220296566119232,-2.94606952940811,-2.46639027971118,-0.483752179962038,13.2571276180422,22.2567895653753,25.4282800998782,25.9922273345284,25.3158385706797,17.5558638467751,11.6334338101489,4.49882608152799,-0.115225217683426,23.3097998834473,12.3245978802697,-1.73072108100002,11.6767216678185,25.5787820016954
"Missouri Ozark",1896,2.20919408953505,1.47220148853161,13.2960528754725,22.3482396848224,25.3964401092603,29.737192735327,29.2813504727023,30.4883214602223,29.3747663683144,19.6076838554214,11.7236301015161,6.52214234993601,5.6060432422821,7.90999595980265,10.122973644701,23.7908298671867,28.4477422306624,29.0203136868413,31.3073786120859,31.8605704602038,24.9155088189527,20.3668493689828,12.6881183511813,9.18917461663824,29.1103027617492,20.2353601084173,6.67939385067359,20.7871819141834,30.7294209197103
"Morgan Monroe State Park",1896,0.214270753097364,-0.590362710093607,9.89132187907597,18.6468816814256,23.8345352243575,30.2620446695052,28.9863128273803,31.3739083616669,27.6949891060403,15.770742361828,10.4643308421096,5.40772032179036,2.98121601800205,5.39083255276114,7.47472385309073,21.9870558003143,27.192745162606,27.7038016997008,29.6699751443321,29.1356472734046,23.454327921325,17.1903859122902,12.4090401334381,6.67161104043629,27.4312994402737,17.9766874366593,4.59325629751785,18.884841605337,28.8364747058125
"Oak Openings Toledo",1896,-1.88615640997871,-2.70945404904817,5.37700010256207,16.7085040659054,23.126048885868,30.368060664129,30.388184635677,30.5644828108953,27.4407867481809,14.2131115074521,8.35779621124268,3.18032995899328,0.271086829874124,1.51047207510114,4.07813235484312,18.8563693173038,26.1837331592337,27.61796890508,28.8020881631244,28.4571879656335,21.8677323418158,14.8128871987403,10.6033830579424,3.04021109814221,26.5857421069775,16.6705648222919,1.65396295465618,16.3727449437935,28.2924150112793
"Savannah River",1896,13.3073895224324,9.74990381437682,19.0649787969796,23.4202727254882,27.3610018332554,32.8747505877574,32.2893149651578,32.0298064927175,31.9162884195195,24.1120983033826,18.9448924741807,14.9053456887077,12.625707386664,16.072549613607,18.8846108016212,27.3493200261613,32.4960834946323,32.1681440294433,33.0113870545685,33.4569556027665,31.7126892712048,24.4604226783003,22.1268220156343,13.9921082425031,32.5690518905231,24.9910930656943,14.5345342296596,26.2433381074716,32.8788288955928
"Valles Caldera Lower",1896,0.341395745467444,-0.127170266705414,7.08544389528419,12.819969624474,15.64935137585,20.337905927491,21.4442780456684,21.4847022570015,20.6949464335235,12.814899224722,4.43992344870246,0.355144241722788,4.38219566025472,3.7461950541171,7.77130171614441,12.483004483662,18.1215532422009,24.5830427780761,22.5517345997699,23.0703920925158,18.2120466433836,10.7349539035799,6.36157596423152,4.67014833360267,21.3077538711893,12.6499230356493,2.82784498536487,12.7919531473358,23.4017231567873
"Valles Caldera Upper",1896,-1.51760460190471,-2.06678401181486,5.21332774246149,10.6479948139443,13.3575129965037,18.0848262486276,19.1189545540568,19.1891187810017,18.4675899804782,10.9135541381599,2.77872300929906,-1.20349727306418,2.66760183140869,1.82924342448942,5.83724816011089,10.3000369616029,15.9012057487106,22.3190029291467,20.2923396160952,20.7827386127046,15.9755814074268,8.85833880229282,4.63664846713647,3.26078803755993,19.0541736628168,10.7199557093124,1.09778266094464,10.6794969568081,21.1313603859822
"Willow Creek",1896,-8.48492929560029,-5.84407410992682,0.904544352891746,14.1488365158645,20.0189257820082,25.0859401731668,25.8652526202424,24.8386360946655,22.0462528304045,9.44793338784429,2.499912652043,-2.56083783124731,-5.29519902717156,-3.13265014364384,-0.624629602018193,11.9779535884228,21.8385579964867,25.3204296792067,25.2427222633189,25.2916210605016,17.2314744772312,10.4986065633757,-1.41747791144565,-2.2852330555382,22.984961095349,11.3313662900973,-3.66289566735424,11.0639606609638,25.2849243343424
"Austin Cary FL",1897,17.9122453854507,19.6697315098713,23.2510318533885,27.876298227812,32.0392554580451,31.8642072663501,33.0170563629533,33.3688888663003,30.9430096238722,26.4076815861048,24.8754228134338,17.9201345102649,17.5537531903989,21.8937683471928,26.5347824496402,26.5227031286505,30.1252641441167,34.8504626330797,33.1814683362167,32.9811782734068,28.7512078328252,26.588971900335,24.0162053811737,20.4564414700218,31.977916243929,27.4087046744703,19.1225520159522,27.7275832408025,33.6710364142344
"Duke Hardwood",1897,8.50854060326343,11.6255260262997,14.9066608379598,24.1816202942704,29.7210683375684,29.5213437441113,31.4143098801984,32.8572757306132,28.4515225468472,20.4559153487864,19.3560610634056,9.92092322435816,7.41212275303116,12.6198860285946,16.5021554578437,21.4971143755777,24.7691399314693,30.7937270332654,31.1309393528855,30.5898863406161,28.6871953849937,22.7630459490672,17.2594478838793,10.8479251853906,29.194177608646,22.7544996530131,9.98431066866131,20.9228032549636,30.8381842422557
"Duke Loblolly",1897,8.51009503842978,11.6262596738764,14.9148663695071,24.1809714255423,29.7201603002396,29.5231791543535,31.4179979149895,32.8513125314191,28.4526546079596,20.4557193349627,19.3590458799729,9.93384875140404,7.41847554842666,12.6180485319836,16.5097516295735,21.5129702683763,24.7815255962727,30.7958126759211,31.1359791914255,30.5935592268087,28.7037460053867,22.7652099892595,17.2646991904743,10.8576547227514,29.2021245391629,22.7558066076317,9.99012427727143,20.9347491647408,30.8417836980518
"Florida Plantation",1897,17.9402370159692,19.7237775788249,23.3593979596754,27.9758476576653,32.0008431069446,31.7959211680769,32.8101689298329,33.2216363026538,30.837126973524,26.3973888976028,24.896004865787,17.8970150676258,17.5224362648086,21.924605488651,26.6845896301901,26.5992605993645,30.1918955740072,34.7015485115125,33.0520950145853,32.8009059515148,28.7014150067151,26.6157298791195,24.0265625360471,20.4644337730275,31.889572011667,27.3768402456379,19.1146856070285,27.8252486011873,33.5181831592042
"Harvard",1897,-3.25348794886208,-0.878074607595335,1.5630142743671,14.2012115642267,21.4960532920932,22.7838860176936,25.8355700142991,25.1877800705676,19.1454790925829,10.5870946829337,8.86640890488142,-0.867709672689067,-1.19035222224747,0.402603304134264,4.19729580640177,13.3506164918101,18.4624861890755,21.0400730373212,25.6552415542077,23.7049724499246,20.4402530519526,15.5572981116437,5.58349913069208,0.679521987472082,21.8606052564963,12.8663275601327,-0.551819530267426,12.0034661624291,23.4667623471512
"Howland",1897,-4.73367288987226,-2.419625711375,1.84098395398819,11.9219562584614,20.5852680758508,23.8217021416815,26.7180968458208,24.647733170676,19.0244540675671,11.5742357681012,6.4619871865278,-2.23127360141224,-2.815518447814,-0.348216060405221,2.56795430930647,11.8145639967521,17.4340289822051,20.4778973144498,26.7110447005121,24.5039506057663,20.2546505304304,15.7125799739626,4.62123105806471,-0.955188837910786,21.8763144266727,12.3535590073987,-1.79833603654382,10.6055157627546,23.8976308735761
"Michigan AmerifluxTower",1897,-2.97023398169736,-2.47286882614449,-0.473167102006711,13.2735369164474,22.2729743689814,25.4164826211955,25.9709480539918,25.2993158670715,17.5378195952842,11.6279472798762,4.49114950969452,-0.146541004319993,-3.41874281115395,-2.02818343161377,0.5723445482053,9.51506028396144,15.5471338113346,21.8461874039058,28.6299803690087,23.2414677193151,23.5161661024379,15.4874424608068,4.25365466294152,-1.73426308153129,22.5561870812004,11.218972128285,-1.86448908236257,8.54484621450045,24.5725451640765
"Michigan Facet Site",1897,-2.94606952940811,-2.46639027971118,-0.483752179962038,13.2571276180422,22.2567895653753,25.4282800998782,25.9922273345284,25.3158385706797,17.5558638467751,11.6334338101489,4.49882608152799,-0.115225217683426,-3.39486419705855,-2.00310760572548,0.563488662874982,9.52344605323565,15.5648098347948,21.8727541260953,28.6417395135084,23.2510273321356,23.5182996272458,15.5371918996251,4.25105468644592,-1.70400912251183,22.569726086756,11.229374579484,-1.83773234015582,8.55058151696848,24.5885069905798
"Missouri Ozark",1897,5.6060432422821,7.90999595980265,10.122973644701,23.7908298671867,28.4477422306624,29.0203136868413,31.3073786120859,31.8605704602038,24.9155088189527,20.3668493689828,12.6881183511813,9.18917461663824,3.02394351899158,6.01843148138839,12.2983549055833,18.9244345974499,24.1633271824066,29.6445332609264,32.6912210293174,30.4631945424643,32.4082844382089,25.7720610144546,13.0594409297103,3.36026005451044,29.8741120906647,19.3234921797056,6.07718320567274,18.4620388951466,30.932982944236
"Morgan Monroe State Park",1897,2.98121601800205,5.39083255276114,7.47472385309073,21.9870558003143,27.192745162606,27.7038016997008,29.6699751443321,29.1356472734046,23.454327921325,17.1903859122902,12.4090401334381,6.67161104043629,1.18530551660099,5.34536888183317,11.7969058037944,16.2348706665306,20.7140852747054,27.4166487800711,30.4548704128204,29.1143906194802,29.3661399291948,23.0704283324699,11.5908475049232,3.9657097438652,27.4132270032544,17.6845846556844,4.40076181295682,16.2486205816768,28.9953032707906
"Oak Openings Toledo",1897,0.271086829874124,1.51047207510114,4.07813235484312,18.8563693173038,26.1837331592337,27.61796890508,28.8020881631244,28.4571879656335,21.8677323418158,14.8128871987403,10.6033830579424,3.04021109814221,-1.01388039741565,1.69356235195542,8.15667386030294,14.1865936173532,19.6825853285105,26.0961734836368,30.9032336821699,26.978503918658,28.1499633909316,21.3692927319168,8.74205828933519,1.65643954007769,26.3620919607814,15.7613341994995,1.23996435089399,14.0086176020555,27.9926370281549
"Savannah River",1897,12.625707386664,16.072549613607,18.8846108016212,27.3493200261613,32.4960834946323,32.1681440294433,33.0113870545685,33.4569556027665,31.7126892712048,24.4604226783003,22.1268220156343,13.9921082425031,12.6283538470959,16.8108566204475,20.2436648495595,24.7291767582229,29.2238666865076,33.8524852616037,33.7264550608209,32.0452556511008,31.1328119648167,26.7781052625516,21.3858692400135,16.0911621661246,31.9961749249699,26.0999779883798,14.4771062366822,24.7322360980967,33.2080653245085
"Valles Caldera Lower",1897,4.38219566025472,3.7461950541171,7.77130171614441,12.483004483662,18.1215532422009,24.5830427780761,22.5517345997699,23.0703920925158,18.2120466433836,10.7349539035799,6.36157596423152,4.67014833360267,-1.14526612668142,-0.477758748031532,4.98665602152618,11.1503217893494,15.5741557542921,21.146936188435,22.3289376928764,21.8033397633289,18.0727546051443,12.1104554162677,8.54307981501221,0.0659615085364179,19.7852248008153,11.7695255037317,1.01570781962991,10.5703778550559,21.7597378815468
"Valles Caldera Upper",1897,2.66760183140869,1.82924342448942,5.83724816011089,10.3000369616029,15.9012057487106,22.3190029291467,20.2923396160952,20.7827386127046,15.9755814074268,8.85833880229282,4.63664846713647,3.26078803755993,-2.93610197688756,-2.09556449566418,3.07325848126299,8.97083209845596,13.3432893925059,18.8845906577582,20.086197290031,19.4576140730206,15.8509984317949,10.2259586216488,6.82169731676563,-1.48355749786122,17.5245379690221,9.82352289228536,-0.590292811663937,8.46245999074162,19.4761340069366
"Willow Creek",1897,-5.29519902717156,-3.13265014364384,-0.624629602018193,11.9779535884228,21.8385579964867,25.3204296792067,25.2427222633189,25.2916210605016,17.2314744772312,10.4986065633757,-1.41747791144565,-2.2852330555382,-6.63483721003214,-3.42404544475397,0.0387250287835006,10.1144613996458,17.1942167052474,22.3560784868356,28.3346072796947,24.0365521447415,24.0545451941143,14.7889060942618,0.849746263456723,-5.86083247796838,23.1951999621267,8.77086770972042,-4.11470523677477,9.1158010445589,24.9090793037573
"Austin Cary FL",1898,17.5537531903989,21.8937683471928,26.5347824496402,26.5227031286505,30.1252641441167,34.8504626330797,33.1814683362167,32.9811782734068,28.7512078328252,26.588971900335,24.0162053811737,20.4564414700218,21.7098002168883,20.057925049081,25.2069275134626,26.0634342795906,31.6593700469631,34.2736516261931,33.4800423809875,32.3822670930968,30.8598242107881,25.9488508506149,22.8316367708571,17.5633293225416,32.5310310716057,26.4521283714446,20.741388911997,27.6432439466721,33.3786537000925
"Duke Hardwood",1898,7.41212275303116,12.6198860285946,16.5021554578437,21.4971143755777,24.7691399314693,30.7937270332654,31.1309393528855,30.5898863406161,28.6871953849937,22.7630459490672,17.2594478838793,10.8479251853906,11.4551372346092,8.95711520126484,17.7681196357601,18.6277151530335,27.6845209168224,30.949787960419,31.7761261496978,30.9875202068264,28.6589133877904,21.8442455176792,14.0050237555643,11.0847324408954,30.0113737243112,22.9032297393134,10.4200592070882,21.3601185685387,31.2378114389811
"Duke Loblolly",1898,7.41847554842666,12.6180485319836,16.5097516295735,21.5129702683763,24.7815255962727,30.7958126759211,31.1359791914255,30.5935592268087,28.7037460053867,22.7652099892595,17.2646991904743,10.8576547227514,11.462310766935,8.97335438816118,17.7803812467981,18.6316774144007,27.682855235466,30.9492478848434,31.7760868949223,30.9889505971539,28.6619134649706,21.8453471292974,14.0158701539413,11.0947275932619,30.0118108154712,22.9112183950402,10.4311066259492,21.3649712988883,31.2380951256399
"Florida Plantation",1898,17.5224362648086,21.924605488651,26.6845896301901,26.5992605993645,30.1918955740072,34.7015485115125,33.0520950145853,32.8009059515148,28.7014150067151,26.6157298791195,24.0265625360471,20.4644337730275,21.7248453860197,20.0788566192592,25.4781303651869,26.2281422070724,31.8669464214544,34.2731944309485,33.4270653283991,32.3375305503297,30.8485070418649,26.0852455916967,22.9568653885175,17.7861070858597,32.5506487545993,26.4479024739606,20.7560452594355,27.8577396645712,33.3459301032258
"Harvard",1898,-1.19035222224747,0.402603304134264,4.19729580640177,13.3506164918101,18.4624861890755,21.0400730373212,25.6552415542077,23.7049724499246,20.4402530519526,15.5572981116437,5.58349913069208,0.679521987472082,-1.6901287771688,0.892804261513328,8.18993908270684,9.24922385740668,16.8775484650882,23.3921434268536,26.3043401217248,25.2950545312574,22.3477506845304,14.0020328348268,5.92585961021138,-0.139942375544885,22.8433674458909,13.8603500980961,-0.0392675093944632,11.4389038017339,24.9971793599453
"Howland",1898,-2.815518447814,-0.348216060405221,2.56795430930647,11.8145639967521,17.4340289822051,20.4778973144498,26.7110447005121,24.5039506057663,20.2546505304304,15.7125799739626,4.62123105806471,-0.955188837910786,-4.49232003560572,-0.123619277845623,6.86047046961384,9.45040727164062,18.0695502999064,22.0663134335575,26.5869911550598,25.7101601112613,21.6085052951356,14.2181584506938,5.79300876125239,-1.38305035401912,22.8083040589841,13.5294871874859,-1.85704271712071,11.460142680387,24.7878215666262
"Michigan AmerifluxTower",1898,-3.41874281115395,-2.02818343161377,0.5723445482053,9.51506028396144,15.5471338113346,21.8461874039058,28.6299803690087,23.2414677193151,23.5161661024379,15.4874424608068,4.25365466294152,-1.73426308153129,-2.12029343709501,-2.60400186462451,4.62723446097955,10.3977930644944,17.8384195886455,24.1264109623177,27.9675643665461,24.1840360208757,22.020572398919,12.7149679443325,5.34225382668863,-2.04189551295029,23.2274006674608,14.4190877420621,-2.15285279441694,10.9544823713731,25.4260037832465
"Michigan Facet Site",1898,-3.39486419705855,-2.00310760572548,0.563488662874982,9.52344605323565,15.5648098347948,21.8727541260953,28.6417395135084,23.2510273321356,23.5182996272458,15.5371918996251,4.25105468644592,-1.70400912251183,-2.12774617206538,-2.59655122837583,4.61126108533967,10.4098089177268,17.8610225638273,24.1030022170573,27.9903142487921,24.1996484577498,22.0306871938213,12.7332729026211,5.33641952362746,-2.01488003076388,23.2369349362496,14.4355154044389,-2.14276884098435,10.9606975222979,25.4309883078664
"Missouri Ozark",1898,3.02394351899158,6.01843148138839,12.2983549055833,18.9244345974499,24.1633271824066,29.6445332609264,32.6912210293174,30.4631945424643,32.4082844382089,25.7720610144546,13.0594409297103,3.36026005451044,6.69702262528171,7.92984040125514,13.3353295823214,17.4113906574567,24.9339015270797,30.1818726701373,30.9935214446512,31.2325970358046,28.2906357793693,17.8921248578831,10.7523892332009,3.53623567033433,29.1265056914084,23.7465954607913,5.99570769368243,18.5602072556193,30.8026637168644
"Morgan Monroe State Park",1898,1.18530551660099,5.34536888183317,11.7969058037944,16.2348706665306,20.7140852747054,27.4166487800711,30.4548704128204,29.1143906194802,29.3661399291948,23.0704283324699,11.5908475049232,3.9657097438652,5.36357046394372,5.34197957408082,13.4507964028903,15.9911370905373,23.0917517307052,29.3870985706069,31.3770260822494,29.6447046155083,27.244412134472,17.2695084805817,9.41814895194049,3.5113179229582,28.1489986267084,21.342471922196,4.89041992729658,17.5112284080443,30.1362764227882
"Oak Openings Toledo",1898,-1.01388039741565,1.69356235195542,8.15667386030294,14.1865936173532,19.6825853285105,26.0961734836368,30.9032336821699,26.978503918658,28.1499633909316,21.3692927319168,8.74205828933519,1.65643954007769,2.26007361088151,1.81852120512362,11.1433522948179,14.2692834816187,21.432212745024,28.4647882195347,31.1153154394875,28.3164764390931,25.7085176029783,16.6568367692245,7.34863674357189,0.649494320794005,27.0074620892235,19.4204381373945,1.91167811869427,15.6149495071535,29.2988600327051
"Savannah River",1898,12.6283538470959,16.8108566204475,20.2436648495595,24.7291767582229,29.2238666865076,33.8524852616037,33.7264550608209,32.0452556511008,31.1328119648167,26.7781052625516,21.3858692400135,16.0911621661246,17.2828495942281,15.5906503090235,22.7066331620393,22.3814436338518,32.0289524349195,34.7264612032824,32.719108471752,31.1147569411593,29.708262142143,23.79557219744,17.354013750728,13.7885723859305,32.0595082386512,26.4322621557939,16.3215540231254,25.7056764102702,32.8534422053979
"Valles Caldera Lower",1898,-1.14526612668142,-0.477758748031532,4.98665602152618,11.1503217893494,15.5741557542921,21.146936188435,22.3289376928764,21.8033397633289,18.0727546051443,12.1104554162677,8.54307981501221,0.0659615085364179,-1.41359941287825,5.61111406603314,6.09482695915804,12.5237724199582,15.0869040409447,21.1708704511903,22.6615317810338,22.2151930105857,19.2374165337101,13.6801144806177,5.84527615471215,-2.3852601459992,20.0743831634929,12.9087632788081,1.42115872056377,11.235167806687,22.0158650809366
"Valles Caldera Upper",1898,-2.93610197688756,-2.09556449566418,3.07325848126299,8.97083209845596,13.3432893925059,18.8845906577582,20.086197290031,19.4576140730206,15.8509984317949,10.2259586216488,6.82169731676563,-1.48355749786122,-3.12616480313526,3.74993535083236,4.23212597612652,10.357588131749,12.8342630705618,18.9826276150582,20.4064835127521,19.9069064159961,17.0321033328538,11.7763167903143,4.04279245607146,-3.89148560937503,17.8324767894444,10.9662181234031,-0.286595650054707,9.14132572614577,19.7653391812688
"Willow Creek",1898,-6.63483721003214,-3.42404544475397,0.0387250287835006,10.1144613996458,17.1942167052474,22.3560784868356,28.3346072796947,24.0365521447415,24.0545451941143,14.7889060942618,0.849746263456723,-5.86083247796838,-2.63500374101603,-2.67346132411167,4.66943425905748,10.5750152610968,19.0278301815843,23.2478907465298,26.6906347519634,24.5303791459723,21.8220106967648,10.2047108197901,2.64130795182133,-5.23797034858386,23.0637491045629,13.2310658506109,-3.72309918103203,11.4240932339129,24.8229682148218
